Distrito,Departamento,SINDROME Y/O TRASTORNO PSICOTICO,TRASTORNO DE CONSUMO DE ALCOHOL,TRASTORNO DE CONSUMO DE DROGAS,TRASTORNO DE CONSUMO DE TABACO,TRASTORNO DEPRESIVO,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,SOLO TAMIZAJES POSITIVOS,TAMIZAJES C/CONDICION ADICIONAL VIOLENCIA POLITICA,TOTAL DE TAMIZAJES,TOTAL GENERALIZADO,Ratio T PSICOTICO positivo,Ratio T ALCOHOL positivo,Ratio T DROGAS positivo,Ratio T TABACO positivo,Ratio T DEPRESIVO positivo,Ratio VIOLENCIA positivo,Ratio Tamizaje Nopositivo,Ratio Tamizaje positivo,Ratio Tamizaje positivo condicion,Cluster
CHUPAMARCA,HUANCAVELICA,0.0,3.0,0.0,0.0,1.0,20.0,24.0,0.0,592.0,616.0,0.0,3.5260516449030925e-05,0.0,0.0,1.1753505483010308e-05,0.00023507010966020617,0.0002791033615925487,1.1315001145643866e-05,0.0,0
CHURCAMPA,HUANCAVELICA,4.0,14.0,1.0,6.0,134.0,275.0,434.0,0.0,1591.0,2025.0,4.701402193204123e-05,0.0001645490767621443,1.1753505483010308e-05,7.052103289806185e-05,0.0015749697347233812,0.0032322140078278345,0.0007500902842799746,0.0002046129373837266,0.0,1
COCAS,HUANCAVELICA,0.0,2.0,0.0,0.0,0.0,4.0,6.0,0.0,210.0,216.0,0.0,2.3507010966020617e-05,0.0,0.0,0.0,4.701402193204123e-05,9.900626002438383e-05,2.8287502864109666e-06,0.0,0
COLCABAMBA,HUANCAVELICA,0.0,0.0,0.0,0.0,9.0,16.0,25.0,0.0,6419.0,6444.0,0.0,0.0,0.0,0.0,0.00010578154934709277,0.00018805608772816493,0.0030262913480786657,1.178645952671236e-05,0.0,0
CONAYCA,HUANCAVELICA,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,539.0,542.0,0.0,0.0,0.0,0.0,2.3507010966020617e-05,1.1753505483010308e-05,0.00025411606739591847,1.4143751432054833e-06,0.0,0
CONGALLA,HUANCAVELICA,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,1374.0,1379.0,0.0,0.0,0.0,0.0,0.0,5.876752741505154e-05,0.0006477838155881113,2.357291905342472e-06,0.0,0
COSME,HUANCAVELICA,0.0,0.0,4.0,0.0,1.0,4.0,9.0,0.0,1226.0,1235.0,0.0,0.0,4.701402193204123e-05,0.0,1.1753505483010308e-05,4.701402193204123e-05,0.0005780079751899742,4.24312542961645e-06,0.0,0
DANIEL HERNANDEZ,HUANCAVELICA,0.0,2.0,0.0,0.0,15.0,52.0,69.0,0.0,3551.0,3620.0,0.0,2.3507010966020617e-05,0.0,0.0,0.00017630258224515463,0.000611182285116536,0.0016741487111742238,3.2530628293726116e-05,0.0,0
EL CARMEN,HUANCAVELICA,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,1054.0,1058.0,0.0,0.0,0.0,0.0,2.3507010966020617e-05,2.3507010966020617e-05,0.0004969171336461931,1.8858335242739777e-06,0.0,0
HUACHOCOLPA,HUANCAVELICA,1.0,0.0,2.0,0.0,18.0,10.0,31.0,2.0,2564.0,2597.0,1.1753505483010308e-05,0.0,2.3507010966020617e-05,0.0,0.00021156309869418554,0.00011753505483010308,0.0012088192890596196,1.4615209813123326e-05,9.429167621369889e-07,0
HUACHOS,HUANCAVELICA,1.0,12.0,7.0,0.0,15.0,21.0,56.0,4.0,820.0,880.0,1.1753505483010308e-05,0.0001410420657961237,8.227453838107215e-05,0.0,0.00017630258224515463,0.00024682361514321644,0.0003865958724761654,2.6401669339835687e-05,1.8858335242739777e-06,0
HUAMATAMBO,HUANCAVELICA,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0,309.0,369.0,0.0,0.0,0.0,0.0,0.0,0.0007052103289806185,0.00014568063975016476,2.8287502864109665e-05,0.0,0
HUANCAVELICA,HUANCAVELICA,8.0,33.0,6.0,3.0,584.0,151.0,785.0,13.0,14171.0,14969.0,9.402804386408247e-05,0.00038786568093934017,7.052103289806185e-05,3.5260516449030925e-05,0.00686404720207802,0.0017747793279345564,0.006681036718121635,0.0003700948291387681,6.128958953890427e-06,2
HUANDO,HUANCAVELICA,1.0,4.0,2.0,0.0,1.0,61.0,69.0,0.0,3184.0,3253.0,1.1753505483010308e-05,4.701402193204123e-05,2.3507010966020617e-05,0.0,1.1753505483010308e-05,0.0007169638344636288,0.0015011234853220862,3.2530628293726116e-05,0.0,0
HUARIBAMBA,HUANCAVELICA,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3322.0,3323.0,0.0,0.0,1.1753505483010308e-05,0.0,0.0,0.0,0.0015661847419095386,4.7145838106849444e-07,0.0,0
HUAYTARA,HUANCAVELICA,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,76.0,78.0,0.0,1.1753505483010308e-05,0.0,0.0,0.0,1.1753505483010308e-05,3.5830836961205576e-05,9.429167621369889e-07,0.0,0
IZCUCHACA,HUANCAVELICA,0.0,0.0,0.0,0.0,3.0,2.0,5.0,0.0,274.0,279.0,0.0,0.0,0.0,0.0,3.5260516449030925e-05,2.3507010966020617e-05,0.00012917959641276747,2.357291905342472e-06,0.0,0
JULCAMARCA,HUANCAVELICA,0.0,1.0,0.0,0.0,30.0,16.0,47.0,0.0,624.0,671.0,0.0,1.1753505483010308e-05,0.0,0.0,0.00035260516449030926,0.00018805608772816493,0.0002941900297867405,2.215854391021924e-05,0.0,0
LA MERCED,HUANCAVELICA,0.0,0.0,0.0,0.0,4.0,7.0,11.0,0.0,220.0,231.0,0.0,0.0,0.0,0.0,4.701402193204123e-05,8.227453838107215e-05,0.00010372084383506877,5.186042191753439e-06,0.0,0
LARIA,HUANCAVELICA,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,706.0,713.0,0.0,0.0,0.0,0.0,0.0,8.227453838107215e-05,0.00033284961703435706,3.300208667479461e-06,0.0,0
LIRCAY,HUANCAVELICA,0.0,1.0,1.0,1.0,0.0,32.0,35.0,0.0,6642.0,6677.0,0.0,1.1753505483010308e-05,1.1753505483010308e-05,1.1753505483010308e-05,0.0,0.00037611217545632986,0.00313142656705694,1.6501043337397303e-05,0.0,1
LOCROJA,HUANCAVELICA,0.0,0.0,0.0,0.0,22.0,20.0,42.0,0.0,1601.0,1643.0,0.0,0.0,0.0,0.0,0.0002585771206262268,0.00023507010966020617,0.0007548048680906596,1.9801252004876767e-05,0.0,0
MANTA,HUANCAVELICA,0.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0,1015.0,1020.0,0.0,0.0,0.0,0.0,1.1753505483010308e-05,2.3507010966020617e-05,0.00047853025678452183,1.4143751432054833e-06,9.429167621369889e-07,0
MARCAS,HUANCAVELICA,0.0,0.0,0.0,0.0,4.0,5.0,9.0,1.0,939.0,949.0,0.0,0.0,0.0,0.0,4.701402193204123e-05,5.876752741505154e-05,0.00044269941982331626,4.24312542961645e-06,4.7145838106849444e-07,0
MOLLEPAMPA,HUANCAVELICA,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,454.0,455.0,0.0,0.0,0.0,0.0,0.0,1.1753505483010308e-05,0.00021404210500509648,4.7145838106849444e-07,0.0,0
MOYA,HUANCAVELICA,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,813.0,819.0,0.0,0.0,0.0,0.0,0.0,7.052103289806185e-05,0.00038329566380868594,2.8287502864109666e-06,0.0,0
OCOYO,HUANCAVELICA,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,438.0,440.0,0.0,0.0,0.0,0.0,0.0,2.3507010966020617e-05,0.00020649877090800055,9.429167621369889e-07,0.0,0
PACHAMARCA,HUANCAVELICA,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1013.0,1015.0,0.0,1.1753505483010308e-05,0.0,0.0,1.1753505483010308e-05,0.0,0.00047758734002238483,9.429167621369889e-07,0.0,0
PALCA,HUANCAVELICA,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1951.0,1952.0,0.0,0.0,1.1753505483010308e-05,0.0,0.0,0.0,0.0009198153014646326,4.7145838106849444e-07,0.0,0
PAMPAS,HUANCAVELICA,4.0,1.0,0.0,0.0,94.0,66.0,165.0,13.0,4858.0,5036.0,4.701402193204123e-05,1.1753505483010308e-05,0.0,0.0,0.0011048295154029689,0.0007757313618786803,0.002290344815230746,7.779063287630158e-05,6.128958953890427e-06,0
PAUCARA,HUANCAVELICA,3.0,1.0,1.0,0.0,35.0,83.0,123.0,0.0,5283.0,5406.0,3.5260516449030925e-05,1.1753505483010308e-05,1.1753505483010308e-05,0.0,0.00041137269190536077,0.0009755409550898555,0.002490714627184856,5.7989380871424816e-05,0.0,1
PAUCARBAMBA,HUANCAVELICA,0.0,1.0,1.0,0.0,9.0,6.0,17.0,0.0,2383.0,2400.0,0.0,1.1753505483010308e-05,1.1753505483010308e-05,0.0,0.00010578154934709277,7.052103289806185e-05,0.0011234853220862223,8.014792478164405e-06,0.0,0
PAZOS,HUANCAVELICA,0.0,1.0,0.0,0.0,40.0,57.0,98.0,2.0,3298.0,3398.0,0.0,1.1753505483010308e-05,0.0,0.0,0.00047014021932041233,0.0006699498125315876,0.0015548697407638946,4.6202921344712454e-05,9.429167621369889e-07,0
PILPICHACA,HUANCAVELICA,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,198.0,208.0,0.0,0.0,0.0,0.0,0.0,0.00011753505483010308,9.334875945156189e-05,4.714583810684944e-06,0.0,0
POMACOCHA,HUANCAVELICA,1.0,3.0,2.0,0.0,34.0,14.0,54.0,0.0,1270.0,1324.0,1.1753505483010308e-05,3.5260516449030925e-05,2.3507010966020617e-05,0.0,0.00039961918642235047,0.0001645490767621443,0.000598752143956988,2.54587525776987e-05,0.0,0
QUERCO,HUANCAVELICA,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,143.0,145.0,0.0,0.0,0.0,0.0,1.1753505483010308e-05,1.1753505483010308e-05,6.74185484927947e-05,9.429167621369889e-07,0.0,0
QUICHUAS,HUANCAVELICA,0.0,0.0,0.0,0.0,2.0,18.0,20.0,0.0,2746.0,2766.0,0.0,0.0,0.0,0.0,2.3507010966020617e-05,0.00021156309869418554,0.0012946247144140857,9.429167621369888e-06,0.0,0
ROSARIO,HUANCAVELICA,3.0,1.0,0.0,0.0,40.0,20.0,64.0,0.0,3181.0,3245.0,3.5260516449030925e-05,1.1753505483010308e-05,0.0,0.0,0.00047014021932041233,0.00023507010966020617,0.0014997091101788807,3.0173336388383644e-05,0.0,0
SALCABAMBA,HUANCAVELICA,2.0,0.0,0.0,0.0,2.0,15.0,19.0,0.0,3269.0,3288.0,2.3507010966020617e-05,0.0,0.0,0.0,2.3507010966020617e-05,0.00017630258224515463,0.0015411974477129082,8.957709240301394e-06,0.0,0
SALCAHUASI,HUANCAVELICA,0.0,16.0,0.0,0.0,0.0,37.0,53.0,0.0,1681.0,1734.0,0.0,0.00018805608772816493,0.0,0.0,0.0,0.00043487970287138137,0.0007925215385761391,2.4987294196630205e-05,0.0,0
SAN ANTONIO DE ANTAPARCO,HUANCAVELICA,0.0,0.0,0.0,0.0,8.0,13.0,21.0,0.0,678.0,699.0,0.0,0.0,0.0,0.0,9.402804386408247e-05,0.000152795571279134,0.0003196487823644392,9.900626002438383e-06,0.0,0
SAN JUAN,HUANCAVELICA,0.0,10.0,0.0,0.0,7.0,79.0,96.0,0.0,460.0,556.0,0.0,0.00011753505483010308,0.0,0.0,8.227453838107215e-05,0.0009285269331578143,0.00021687085529150743,4.5260004582575466e-05,0.0,0
SAN MARCOS DE ROCCHAC,HUANCAVELICA,0.0,1.0,1.0,0.0,4.0,3.0,9.0,0.0,1429.0,1438.0,0.0,1.1753505483010308e-05,1.1753505483010308e-05,0.0,4.701402193204123e-05,3.5260516449030925e-05,0.0006737140265468785,4.24312542961645e-06,0.0,0
SAN MIGUEL DE MAYOCC,HUANCAVELICA,1.0,7.0,0.0,0.0,4.0,32.0,44.0,0.0,728.0,772.0,1.1753505483010308e-05,8.227453838107215e-05,0.0,0.0,4.701402193204123e-05,0.00037611217545632986,0.00034322170141786395,2.0744168767013754e-05,0.0,0
SAN PEDRO DE CORIS,HUANCAVELICA,0.0,0.0,0.0,0.0,10.0,39.0,49.0,1.0,1697.0,1747.0,0.0,0.0,0.0,0.0,0.00011753505483010308,0.00045838671383740203,0.0008000648726732351,2.3101460672356227e-05,4.7145838106849444e-07,0
SANTA ANA,HUANCAVELICA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,582.0,583.0,0.0,1.1753505483010308e-05,0.0,0.0,0.0,0.0,0.00027438877778186374,4.7145838106849444e-07,0.0,0
SANTIAGO DE CHOCORVOS,HUANCAVELICA,0.0,4.0,0.0,0.0,3.0,1.0,8.0,1.0,843.0,852.0,0.0,4.701402193204123e-05,0.0,0.0,3.5260516449030925e-05,1.1753505483010308e-05,0.0003974394152407408,3.7716670485479555e-06,4.7145838106849444e-07,0
SANTO TOMAS DE PATA,HUANCAVELICA,0.0,0.0,0.0,0.0,11.0,6.0,17.0,0.0,781.0,798.0,0.0,0.0,0.0,0.0,0.0001292885603131134,7.052103289806185e-05,0.00036820899561449414,8.014792478164405e-06,0.0,0
SECCLLA,HUANCAVELICA,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,1199.0,1206.0,0.0,0.0,0.0,0.0,0.0,5.876752741505154e-05,0.0005652785989011248,2.357291905342472e-06,9.429167621369889e-07,0
SURCUBAMBA,HUANCAVELICA,0.0,1.0,0.0,0.0,47.0,36.0,84.0,29.0,2739.0,2852.0,0.0,1.1753505483010308e-05,0.0,0.0,0.0005524147577014844,0.00042312619738837107,0.0012913245057466062,3.9602504009753534e-05,1.3672293050986339e-05,0
TANTARA,HUANCAVELICA,1.0,16.0,0.0,0.0,7.0,118.0,142.0,0.0,416.0,558.0,1.1753505483010308e-05,0.00018805608772816493,0.0,0.0,8.227453838107215e-05,0.0013869136469952163,0.00019612668652449367,6.694709011172621e-05,0.0,0
TICRAPO,HUANCAVELICA,0.0,6.0,0.0,0.0,12.0,24.0,42.0,0.0,599.0,641.0,0.0,7.052103289806185e-05,0.0,0.0,0.0001410420657961237,0.0002820841315922474,0.00028240357026002814,1.9801252004876767e-05,0.0,0
TINTAY PUNCU,HUANCAVELICA,0.0,0.0,1.0,0.0,1.0,8.0,10.0,7.0,2074.0,2091.0,0.0,0.0,1.1753505483010308e-05,0.0,1.1753505483010308e-05,9.402804386408247e-05,0.0009778046823360573,4.714583810684944e-06,3.300208667479461e-06,0
VILCA,HUANCAVELICA,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2262.0,2263.0,0.0,0.0,0.0,0.0,1.1753505483010308e-05,0.0,0.0010664388579769344,4.7145838106849444e-07,0.0,0
YAULI,HUANCAVELICA,5.0,0.0,0.0,0.0,5.0,57.0,67.0,0.0,13744.0,13811.0,5.876752741505154e-05,0.0,0.0,0.0,5.876752741505154e-05,0.0006699498125315876,0.006479723989405387,3.158771153158913e-05,0.0,1
AMARILIS,HUANUCO,7.0,55.0,3.0,6.0,104.0,65.0,240.0,76.0,5324.0,5640.0,8.227453838107215e-05,0.000646442801565567,3.5260516449030925e-05,7.052103289806185e-05,0.001222364570233072,0.00076397785639567,0.0025100444208086643,0.00011315001145643866,3.5830836961205576e-05,1
AMBO,HUANUCO,9.0,20.0,7.0,13.0,8.0,60.0,117.0,1.0,6067.0,6185.0,0.00010578154934709277,0.00023507010966020617,8.227453838107215e-05,0.000152795571279134,9.402804386408247e-05,0.0007052103289806185,0.0028603379979425555,5.5160630585013846e-05,4.7145838106849444e-07,1
APARICIO POMARES,HUANUCO,0.0,2.0,0.0,0.0,9.0,3.0,14.0,0.0,3700.0,3714.0,0.0,2.3507010966020617e-05,0.0,0.0,0.00010578154934709277,3.5260516449030925e-05,0.0017443960099534294,6.600417334958922e-06,0.0,0
ARANCAY,HUANUCO,0.0,5.0,0.0,0.0,52.0,4.0,61.0,1.0,1475.0,1537.0,0.0,5.876752741505154e-05,0.0,0.0,0.000611182285116536,4.701402193204123e-05,0.0006954011120760292,2.875896124517816e-05,4.7145838106849444e-07,0
BA�OS,HUANUCO,3.0,2.0,0.0,0.0,15.0,31.0,51.0,5.0,1171.0,1227.0,3.5260516449030925e-05,2.3507010966020617e-05,0.0,0.0,0.00017630258224515463,0.00036435866997331956,0.000552077764231207,2.4044377434493214e-05,2.357291905342472e-06,0
CANCHABAMBA,HUANUCO,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2452.0,2453.0,0.0,1.1753505483010308e-05,0.0,0.0,0.0,0.0,0.0011560159503799484,4.7145838106849444e-07,0.0,0
CAYNA,HUANUCO,0.0,5.0,0.0,0.0,0.0,2.0,7.0,0.0,1741.0,1748.0,0.0,5.876752741505154e-05,0.0,0.0,0.0,2.3507010966020617e-05,0.0008208090414402487,3.300208667479461e-06,0.0,0
CHAGLLA,HUANUCO,2.0,1.0,3.0,0.0,34.0,37.0,77.0,0.0,3718.0,3795.0,2.3507010966020617e-05,1.1753505483010308e-05,3.5260516449030925e-05,0.0,0.00039961918642235047,0.00043487970287138137,0.0017528822608126621,3.630229534227407e-05,0.0,0
CHAVIN DE PARIARCA,HUANUCO,0.0,18.0,1.0,0.0,23.0,23.0,65.0,0.0,2365.0,2430.0,0.0,0.00021156309869418554,1.1753505483010308e-05,0.0,0.0002703306261092371,0.0002703306261092371,0.0011149990712269893,3.0644794769452134e-05,0.0,0
CHAVINILLO,HUANUCO,2.0,4.0,0.0,0.0,7.0,30.0,43.0,0.0,3701.0,3744.0,2.3507010966020617e-05,4.701402193204123e-05,0.0,0.0,8.227453838107215e-05,0.00035260516449030926,0.001744867468334498,2.027271038594526e-05,0.0,0
CHINCHAO,HUANUCO,0.0,0.0,2.0,0.0,7.0,42.0,51.0,88.0,13302.0,13441.0,0.0,0.0,2.3507010966020617e-05,0.0,8.227453838107215e-05,0.0004936472302864329,0.006271339384973112,2.4044377434493214e-05,4.148833753402751e-05,1
CHOLON,HUANUCO,3.0,6.0,5.0,0.0,51.0,57.0,122.0,1.0,9080.0,9203.0,3.5260516449030925e-05,7.052103289806185e-05,5.876752741505154e-05,0.0,0.0005994287796335256,0.0006699498125315876,0.004280842100101929,5.751792249035632e-05,4.7145838106849444e-07,1
CHORAS,HUANUCO,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1387.0,1388.0,0.0,0.0,0.0,0.0,0.0,1.1753505483010308e-05,0.0006539127745420018,4.7145838106849444e-07,0.0,0
CHUQUIS,HUANUCO,0.0,5.0,0.0,0.0,0.0,7.0,12.0,0.0,2549.0,2561.0,0.0,5.876752741505154e-05,0.0,0.0,0.0,8.227453838107215e-05,0.0012017474133435922,5.657500572821933e-06,0.0,0
CHURUBAMBA,HUANUCO,0.0,0.0,0.0,0.0,2.0,10.0,12.0,0.0,8179.0,8191.0,0.0,0.0,0.0,0.0,2.3507010966020617e-05,0.00011753505483010308,0.003856058098759216,5.657500572821933e-06,0.0,1
COCHABAMBA,HUANUCO,0.0,0.0,0.0,0.0,8.0,12.0,20.0,0.0,1522.0,1542.0,0.0,0.0,0.0,0.0,9.402804386408247e-05,0.0001410420657961237,0.0007175596559862485,9.429167621369888e-06,0.0,0
CODO DEL POZUZO,HUANUCO,0.0,3.0,7.0,0.0,4.0,7.0,21.0,0.0,3059.0,3080.0,0.0,3.5260516449030925e-05,8.227453838107215e-05,0.0,4.701402193204123e-05,8.227453838107215e-05,0.0014421911876885244,9.900626002438383e-06,0.0,0
COLPAS,HUANUCO,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,861.0,862.0,0.0,1.1753505483010308e-05,0.0,0.0,0.0,0.0,0.0004059256660999737,4.7145838106849444e-07,0.0,0
CONCHAMARCA,HUANUCO,0.0,7.0,0.0,1.0,0.0,2.0,10.0,0.0,2441.0,2451.0,0.0,8.227453838107215e-05,0.0,1.1753505483010308e-05,0.0,2.3507010966020617e-05,0.001150829908188195,4.714583810684944e-06,0.0,0
DANIEL ALOMIA ROBLES,HUANUCO,0.0,7.0,0.0,0.0,0.0,14.0,21.0,94.0,4250.0,4365.0,0.0,8.227453838107215e-05,0.0,0.0,0.0,0.0001645490767621443,0.0020036981195411013,9.900626002438383e-06,4.431708782043848e-05,0
HERMILIO VALDIZAN,HUANUCO,0.0,3.0,0.0,0.0,0.0,8.0,11.0,0.0,3084.0,3095.0,0.0,3.5260516449030925e-05,0.0,0.0,0.0,9.402804386408247e-05,0.0014539776472152369,5.186042191753439e-06,0.0,0
HONORIA,HUANUCO,0.0,3.0,0.0,2.0,0.0,5.0,10.0,0.0,3193.0,3203.0,0.0,3.5260516449030925e-05,0.0,2.3507010966020617e-05,0.0,5.876752741505154e-05,0.0015053666107517026,4.714583810684944e-06,0.0,0
HUACAR,HUANUCO,0.0,10.0,0.0,1.0,1.0,85.0,97.0,2.0,3225.0,3324.0,0.0,0.00011753505483010308,0.0,1.1753505483010308e-05,1.1753505483010308e-05,0.0009990479660558762,0.0015204532789458945,4.5731462963643956e-05,9.429167621369889e-07,0
HUACAYBAMBA,HUANUCO,0.0,19.0,1.0,1.0,118.0,80.0,219.0,2.0,3730.0,3951.0,0.0,0.00022331660417719584,1.1753505483010308e-05,1.1753505483010308e-05,0.0013869136469952163,0.0009402804386408247,0.0017585397613854841,0.00010324938545400027,9.429167621369889e-07,0
HUACRACHUCO,HUANUCO,3.0,17.0,0.0,0.0,70.0,69.0,159.0,0.0,9559.0,9718.0,3.5260516449030925e-05,0.00019980959321117523,0.0,0.0,0.0008227453838107215,0.0008109918783277113,0.004506670664633738,7.49618825898906e-05,0.0,1
HUANUCO,HUANUCO,3.0,79.0,21.0,2.0,219.0,98.0,422.0,242.0,14075.0,14739.0,3.5260516449030925e-05,0.0009285269331578143,0.00024682361514321644,2.3507010966020617e-05,0.0025740177007792576,0.00115184353733501,0.006635776713539059,0.00019895543681090465,0.00011409292821857564,1
JACAS CHICO,HUANUCO,0.0,2.0,0.0,3.0,0.0,3.0,8.0,0.0,1279.0,1287.0,0.0,2.3507010966020617e-05,0.0,3.5260516449030925e-05,0.0,3.5260516449030925e-05,0.0006029952693866043,3.7716670485479555e-06,0.0,0
JACAS GRANDE,HUANUCO,1.0,18.0,3.0,0.0,76.0,19.0,117.0,6.0,3753.0,3876.0,1.1753505483010308e-05,0.00021156309869418554,3.5260516449030925e-05,0.0,0.0008932664167087833,0.00022331660417719584,0.0017693833041500595,5.5160630585013846e-05,2.8287502864109666e-06,0
JESUS,HUANUCO,0.0,0.0,0.0,0.0,0.0,33.0,33.0,0.0,2658.0,2691.0,0.0,0.0,0.0,0.0,0.0,0.00038786568093934017,0.0012531363768800582,1.5558126575260316e-05,0.0,0
JIRCAN,HUANUCO,0.0,26.0,0.0,0.0,25.0,19.0,70.0,0.0,863.0,933.0,0.0,0.000305591142558268,0.0,0.0,0.0002938376370752577,0.00022331660417719584,0.0004068685828621107,3.300208667479461e-05,0.0,0
JOSE CRESPO Y CASTILLO,HUANUCO,0.0,5.0,4.0,3.0,122.0,24.0,158.0,38.0,10082.0,10278.0,0.0,5.876752741505154e-05,4.701402193204123e-05,3.5260516449030925e-05,0.0014339276689272575,0.0002820841315922474,0.004753243397932561,7.449042420882212e-05,1.7915418480602788e-05,1
LA UNION,HUANUCO,1.0,7.0,3.0,1.0,57.0,47.0,116.0,0.0,1455.0,1571.0,1.1753505483010308e-05,8.227453838107215e-05,3.5260516449030925e-05,1.1753505483010308e-05,0.0006699498125315876,0.0005524147577014844,0.0006859719444546594,5.4689172203945356e-05,0.0,0
LLATA,HUANUCO,3.0,67.0,1.0,3.0,61.0,87.0,222.0,0.0,5624.0,5846.0,3.5260516449030925e-05,0.0007874848673616906,1.1753505483010308e-05,3.5260516449030925e-05,0.0007169638344636288,0.0010225549770218967,0.0026514819351292126,0.00010466376059720577,0.0,1
LUYANDO,HUANUCO,1.0,25.0,4.0,0.0,47.0,173.0,250.0,39.0,6288.0,6577.0,1.1753505483010308e-05,0.0002938376370752577,4.701402193204123e-05,0.0,0.0005524147577014844,0.002033356448560783,0.002964530300158693,0.0001178645952671236,1.8386876861671282e-05,1
MARGOS,HUANUCO,0.0,1.0,0.0,0.0,0.0,4.0,5.0,0.0,3122.0,3127.0,0.0,1.1753505483010308e-05,0.0,0.0,0.0,4.701402193204123e-05,0.0014718930656958396,2.357291905342472e-06,0.0,0
MARIANO DAMASO BERAUN,HUANUCO,0.0,11.0,0.0,0.0,18.0,162.0,191.0,9.0,5917.0,6117.0,0.0,0.0001292885603131134,0.0,0.0,0.00021156309869418554,0.0019040678882476698,0.0027896192407822814,9.004855078408243e-05,4.24312542961645e-06,1
MARIAS,HUANUCO,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,2478.0,2481.0,0.0,0.0,0.0,0.0,0.0,3.5260516449030925e-05,0.001168273868287729,1.4143751432054833e-06,0.0,0
MIRAFLORES,HUANUCO,1.0,69.0,2.0,0.0,25.0,35.0,132.0,0.0,1992.0,2124.0,1.1753505483010308e-05,0.0008109918783277113,2.3507010966020617e-05,0.0,0.0002938376370752577,0.00041137269190536077,0.0009391450950884409,6.223250630104126e-05,0.0,0
MOLINO,HUANUCO,4.0,5.0,0.0,0.0,8.0,66.0,83.0,83.0,4583.0,4749.0,4.701402193204123e-05,5.876752741505154e-05,0.0,0.0,9.402804386408247e-05,0.0007757313618786803,0.00216069376043691,3.9131045628685036e-05,3.9131045628685036e-05,0
MONZON,HUANUCO,4.0,11.0,1.0,0.0,16.0,7.0,39.0,19.0,10868.0,10926.0,4.701402193204123e-05,0.0001292885603131134,1.1753505483010308e-05,0.0,0.00018805608772816493,8.227453838107215e-05,0.005123809685452397,1.8386876861671282e-05,8.957709240301394e-06,1
OBAS,HUANUCO,0.0,0.0,0.0,0.0,10.0,7.0,17.0,0.0,2561.0,2578.0,0.0,0.0,0.0,0.0,0.00011753505483010308,8.227453838107215e-05,0.0012074049139164141,8.014792478164405e-06,0.0,0
PACHAS,HUANUCO,0.0,0.0,0.0,0.0,4.0,4.0,8.0,18.0,2399.0,2425.0,0.0,0.0,0.0,0.0,4.701402193204123e-05,4.701402193204123e-05,0.001131028656183318,3.7716670485479555e-06,8.4862508592329e-06,0
PAMPAMARCA,HUANUCO,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,934.0,941.0,0.0,0.0,0.0,0.0,0.0,8.227453838107215e-05,0.0004403421279179738,3.300208667479461e-06,0.0,0
PANAO,HUANUCO,1.0,4.0,1.0,0.0,1.0,15.0,22.0,0.0,4181.0,4203.0,1.1753505483010308e-05,4.701402193204123e-05,1.1753505483010308e-05,0.0,1.1753505483010308e-05,0.00017630258224515463,0.001971167491247375,1.0372084383506877e-05,0.0,0
PILLCO MARCA,HUANUCO,0.0,16.0,0.0,3.0,15.0,26.0,60.0,15.0,4441.0,4516.0,0.0,0.00018805608772816493,0.0,3.5260516449030925e-05,0.00017630258224515463,0.000305591142558268,0.002093746670325184,2.8287502864109665e-05,7.071875716027416e-06,0
PINRA,HUANUCO,1.0,6.0,2.0,0.0,40.0,15.0,64.0,0.0,4273.0,4337.0,1.1753505483010308e-05,7.052103289806185e-05,2.3507010966020617e-05,0.0,0.00047014021932041233,0.00017630258224515463,0.0020145416623056768,3.0173336388383644e-05,0.0,0
PUERTO INCA,HUANUCO,1.0,0.0,3.0,0.0,32.0,18.0,54.0,0.0,3431.0,3485.0,1.1753505483010308e-05,0.0,3.5260516449030925e-05,0.0,0.00037611217545632986,0.00021156309869418554,0.0016175737054460043,2.54587525776987e-05,0.0,0
